name,categories
Hardee's/Red Burrito,"Restaurants,Fast Food,Burgers,Takeout,American Restaurants"
Hardee's Restaurant,"Restaurants,Fast Food,Burgers,Takeout,American Restaurants"
Moe's Southwest Grill,"Restaurant,Caterers,Southwestern restaurants,Family style restaurants,Mexican restaurants,Take Out Restaurants,Fast Food Restaurants,Catering,Restaurants"
Arby's,"Restaurants,Fast Food,Takeout,American Restaurants,Concession Stands"
Arby's,"Restaurants,Fast Food,Takeout,American Restaurants,Concession Stands"
AW Restaurants,"Restaurants,Fast Food,Burgers,Takeout"
AW Restaurants,"Restaurants,Fast Food,Burgers,Takeout,American Restaurants"
Hardee's,"Restaurants,Fast Food,Burgers,Takeout,American Restaurants"
Hardee's Restaurants,"Restaurants,Fast Food,Burgers,Takeout,American Restaurants"
Arby's,"American Restaurants,Takeout,Fast Food,Concession Stands,Restaurants"
Arby's,"American Restaurants,Takeout,Fast Food,Concession Stands,Restaurants"
Arby's,"Restaurants,Fast Food,Takeout,American Restaurants,Concession Stands"
Arby's,"Restaurants,Fast Food,Takeout,American Restaurants,Concession Stands"
Taco Bell,"Mexican Restaurants,Fast Food Restaurants,Restaurants"
Arby's,"American Restaurants,Takeout,Fast Food,Concession Stands,Restaurants"
Arby's,"American Restaurants,Takeout,Fast Food,Concession Stands,Restaurants"
Arby's,"Restaurants,Fast Food,Takeout,American Restaurants,Concession Stands"
KFC,"Restaurants,Family Friendly Restaurants,Fast Food,Chicken Restaurants,American Restaurants"
Checkers,"American Restaurants,Burgers,Fast Food,New American Restaurants,Restaurants"
KFC,"Restaurants,Family Friendly Restaurants,Fast Food,Chicken Restaurants,American Restaurants"
Arby's,"Restaurants,Fast Food,Takeout,American Restaurants,Concession Stands"
Arby's - Coming Soon,"Restaurants,Fast Food,Takeout,American Restaurants,Concession Stands"
KFC,"Restaurants,Family Friendly Restaurants,Fast Food,Chicken Restaurants,American Restaurants"
Arby's,"Restaurants,Fast Food,Takeout,American Restaurants,Concession Stands"
Pizza Hut,"Pizza,Take Out Restaurants,Fast Food Restaurants,Family Style Restaurants,Restaurants"
Arby's,"American Restaurants,Takeout,Fast Food,Concession Stands,Restaurants"
Checkers,"Restaurants,Fast Food,Burgers,American Restaurants,New American Restaurants"
Hardee's/Red Burrito,"Restaurants,Fast Food,Burgers,Takeout,American Restaurants"
KFC,"Restaurants,Family Friendly Restaurants,Fast Food,Chicken Restaurants,American Restaurants"
Arby's,"Restaurants,Fast Food,Takeout,American Restaurants,Concession Stands"
Checkers,"Restaurants,Fast Food,Chicken Restaurants,Burgers,American Restaurants"
Arby's,"Restaurants,Fast Food,Takeout,American Restaurants,Concession Stands"
Arby's,"American Restaurants,Takeout,Fast Food,Concession Stands,Restaurants"
Arby's,"American Restaurants,Takeout,Fast Food,Concession Stands,Restaurants"
Arby's,"Restaurants,Fast Food,Takeout,American Restaurants,Concession Stands"
Krispy Kreme,"Restaurants,Coffeehouses,Fast Food,Dessert Shops"
KFC,"Restaurants,Family Friendly Restaurants,Fast Food,Chicken Restaurants,American Restaurants"
Stanfield's Steakhouse,"Caterers,Takeout,Take Out Restaurants,Fast Food Restaurants,New American Restaurants,Restaurants,American Restaurants,Steak Houses,Seafood Restaurants,Barbecue Restaurants,Hamburgers and Hot Dogs,Vegetarian Restaurants,Sandwich Shops"
Panda Express,"Event Planning,Asian Restaurants,Caterers,Takeout,Chinese Restaurants,Fast Food,Food & Entertainment,Restaurants"
Jack's,"American Restaurants,Hot dog restaurants,Burgers,Hot Dogs,Family style restaurants,Hamburger restaurants,Burger Restaurants,Family Friendly Restaurants,Family Restaurants,Restaurants,Burger Joint and Fast Food Restaurant"
Panda Express,"Event Planning,Asian Restaurants,Caterers,Takeout,Chinese Restaurants,Fast Food,Food & Entertainment,Restaurants"
Williams Williams Carryout,"Asian Restaurants,American Restaurants,Takeout,Chinese Restaurants,Thai Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants"
Sonic Drive-In,"American Restaurants,Hot Dog Stands and Restaurants,Takeout,Fast Food Restaurants,Take Out Restaurants,Fast Food,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants"
Arby's,"Carry-out food,Takeout,American Restaurant,American restaurants,Fast Food Restaurants,Fast Food,Restaurants,Restaurant,American Restaurants,Fast Food Restaurant,wich Place,Concession Stands,Sandwich Shops"
Checkers,"Restaurant,American Restaurants,Traditional American,Burgers,Fast Food,Chicken,Hamburgers,New American Restaurants,Restaurants,Sandwich Shops"
Waffle House,"Restaurant,American Restaurants,Takeout,Fast Food Restaurant,Diner,Breakfast Brunch and Lunch Restaurants,,Restaurants,Breakfast Restaurants,Pancake and Waffle Restaurants"
Sonic Drive-In,"Carry Out Food,American Restaurants,Hot Dog Stands and Restaurants,Take Out Restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants"
McDonald's,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Hamburgers & Hot Dogs,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops"
Pei Wei,"Asian Restaurants,Fast Food Restaurant, Asian Restaurant, and Chinese Restaurant Crossroads Area,Takeout,Food and Beverage,Chinese Restaurants,Family Friendly Restaurants,Restaurants"
Annas Pizza Italian Restaurant,"Pizza,Italian Restaurant,Fast Food Restaurants,Take Out Restaurants,Pizza Place,Italian Restaurant and Pizza Place,Restaurants,Italian Restaurants"
Dunkin Donuts,"Donut Shop,Restaurant,Coffee Shop,Fast Food"
The Fat Mermaid,"Caterers,Fast Food Restaurants,Health Food Restaurants,Take Out Restaurants,Restaurants,Nightlife,Pizza,Restaurant,American Restaurants,Seafood Restaurants,Bars & Clubs,Bars,Sandwich Shops"
Hardee's,"Restaurant,Carry-out food,American Restaurants,Hot dog restaurants,Takeout,Burgers,Hamburger restaurants,Fast Food,Fast food restaurants,Restaurants"
McDonalds,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops"
KFC,"Carry-out food,Restaurant,Caterers,Seafood restaurants,Fried Chicken Joint,Barbecued poultry,Fast Food Restaurant,Barbecue,Spare rib restaurants,Chicken restaurants,Catering,Restaurants"
Subway,"Fast Food Restaurant,wich Place,Fast Food Restaurants,Take Out Restaurants,Sandwich Place,Restaurants,Sandwich Shops"
Einstein Bros. Bagels,"Coffee Shop,Bagels,Bagel Shop,Coffee and Tea,Fast Food,Lunch Restaurants,Restaurants"
McDonalds,"Restaurant,Carry-out food,Burger Joint,Hot dog restaurants,American,Fast Food Restaurant,Burgers,American restaurants,Hamburger restaurants,Fast Food,Fast food restaurants,Restaurants"
In-N-Out Burger,"Carry-out food,Burger Joint,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Restaurants"
KFC,"American Restaurants,Fast Food,Chicken,Chicken Restaurants,Family Friendly Restaurants,Restaurants"
KFC,"Restaurant,Fried Chicken Joint,Fast Food Restaurant,Fast Food,Food & Entertainment,Catering,Fried Chicken Joint and Fast Food Restaurant,Restaurants"
Dominos Pizza,"Pizza,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants"
BaskinRobbins,"Restaurant,Glendale Restaurants,Fast Food,Ice Cream Shop"
SONIC Drive In,"Burger Joint,Carry-out food,International restaurants,American,Fast Food Restaurant,American Restaurant,American restaurants,Fast Food Restaurant and American Restaurant Padre Island,Restaurants"
Simple Simons Pizza,"Pizza,Restaurant,Fast Food Restaurants,Take Out Restaurants,Pizza Place,Pizza Restaurant,Restaurants,Italian Restaurants"
Panda Express,"Asian Restaurants,Chinese Restaurant,Restaurant,Carry-out food,Takeout,Chinese Restaurants,Take Out Restaurants,Fast Food Restaurants,Fast Food,Restaurants"
Panda Express,"Asian Restaurants,Chinese Restaurant,Carry-out food,Takeout,Chinese Restaurants,Asian Restaurant,American restaurants,Fast Food,Restaurants,Chinese restaurants"
Honeygrow,"Takeout,American,Chinese Restaurants,Health Food Restaurants,Fast Food Restaurants,Ovo,Non-veg,Asian,Restaurants,Asian Restaurants,Take-out,Lacto,Fast food,Salads,Vegetarian Restaurants,Fusion"
Arby's,"American Restaurants,Takeout,Fast Food Restaurants,Fast Food,Concession Stands,Restaurants,Sandwich Shops"
Taco Bell,"Mexican,Breakfast,Vegetarian,Fast Food,Restaurants"
Popeyes Louisiana Kitchen,"Carry-out food,Fried Chicken Joint,Barbecued poultry,Take Out Restaurants,Fast Food Restaurants,Barbecue,Spare rib restaurants,Chicken restaurants,Restaurants"
KFC,"Carry-out food,Caterers,Fried Chicken Joint,Fast Food Restaurants,Take Out Restaurants,Fast Food,Chicken Restaurants,Restaurants,Restaurant,American Restaurants,Barbecued poultry,Fast Food Restaurant,Barbecue,Spare rib restaurants,Family Friendly Restaurants,Catering"
I Love Country Cafe,"Caterers,Cafe,American Restaurant,Restaurants,Asian Restaurants,American Restaurants,Restaurant,Coffee Shops,Home Cooking Restaurants,Seafood Restaurants,Fast Food Restaurant,Barbecue Restaurants,Hamburgers and Hot Dogs"
Churchs Chicken,"Restaurant,Fried Chicken Joint,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants"
Stellar Brew Natural Cafe,"American Restaurants,Coffee Shops,Delicatessens,Coffee and Espresso Restaurants,Health Food Restaurants,Fast Food Restaurants,Restaurants,Bars"
Crazy Pho Cajun,"Seafood restaurants,American restaurants,Ovo,Non-veg,Cajun-creole restaurants,Restaurants,Asian Restaurants,Southern style restaurants,Restaurant,Vietnamese restaurants,Take-out,Seafood Restaurants,Lacto,Fast food,Vietnamese,Asian restaurants,Cajun Creole Restaurant,Cajun and Creole Restaurants,Delivery"
Arby's,"American Restaurants,Takeout,Fast Food Restaurants,Fast Food,Concession Stands,Restaurants,Sandwich Shops"
Cook Out,"Hamburgers & Hot Dogs,Burger Joint,Carry-out food,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food Restaurants,Barbecue Restaurants,Restaurants"
JJ Sausage Maxwell Street,"Sausage Shop,Fast Food Restaurant"
McDonalds,Fast Food Restaurant
Pizza Hut,"Pizza,Chicken Wings,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants"
KFC,"Restaurant,American Restaurants,Fast Food,Chicken Restaurants,Family Friendly Restaurants,Restaurants"
Fosters Freeze,"Ice Cream Parlors,Ice Cream & Frozen Desserts,Ice Cream and Frozen Yogurt,Restaurant,Ice Cream and Frozen Desserts,American Restaurants,Dessert Shops,American restaurants,Fast Food Restaurants,Ice cream and frozen desserts-retail,Restaurants"
KFC,"American Restaurants,Fast Food,Chicken,Chicken Restaurants,Family Friendly Restaurants,Restaurants"
Panda Express,"Asian Restaurants,Restaurant,Carry-out food,Takeout,Chinese Restaurants,Take Out Restaurants,Fast Food Restaurants,Fast Food,Restaurants"
SONIC Drive In,"Fast Food Restaurant,American Restaurant,Burger Joint"
KFC,"American Restaurants,Fast Food,Chicken,Chicken Restaurants,Family Friendly Restaurants,Restaurants"
Best Lil' Porkhouse,"American Restaurants,Caterers,Fast Food Restaurants,Take Out Restaurants,Barbecue Restaurants,Restaurants"
Tally-Ho Restaurant,"German Restaurants,Caterers,Chinese Restaurants,Irish Restaurants,Creole and Cajun Restaurants,Take Out Restaurants,Fast Food Restaurants,Family Style Restaurants,Restaurants,Asian Restaurants,American Restaurants,Seafood Restaurants,Steak Houses,Soul Food Restaurants,Night Clubs,Cocktail Lounges,French Restaurants,Bars"
Big Apple Bagels,"Breakfast Brunch and Lunch Restaurants,Bagels,Coffee and Espresso Restaurants,Coffee and Tea,Fast Food,Lunch Restaurants,Restaurants"
Arby's,"Restaurants,Fast Food,Takeout,American Restaurants,Concession Stands"
Subway,"Fast Food Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants"
Wienerschnitzel,"Restaurants,Fast Food,Hot Dogs,Takeout,American Restaurants"
Arby's,"American Restaurants,Takeout,Fast Food,Concession Stands,Restaurants"
Wienerschnitzel,"Restaurants,Fast Food,Hot Dogs,Takeout,American Restaurants"
Subway,"Fast Food Restaurants,Take Out Restaurants,Restaurants,Sandwich Shops"
Carl's Jr,"Restaurants,Fast Food,Burgers,Takeout,American Restaurants"
KFC,"Restaurants,Family Friendly Restaurants,Fast Food,Chicken Restaurants,American Restaurants"
Arby's,"Restaurants,Fast Food,Takeout,American Restaurants,Concession Stands"
Arby's,"Restaurants,Fast Food,Takeout,American Restaurants,Concession Stands"
AW Restaurants,"Restaurants,Fast Food,Burgers,Takeout,American Restaurants"
Kentucky Fried Chicken,"Restaurants,Family Friendly Restaurants,Fast Food,Chicken Restaurants,American Restaurants"
Charley's Grilled Subs,"Sandwich Shops,American Restaurants,Fast Food Restaurants,Restaurants"
Jamba Juice,"Fast Food,Takeout,American Restaurants,Beverages,Juice Bars"
Wienerschnitzel,"Restaurants,Fast Food,Hot Dogs,Takeout,American Restaurants"
Sonic Drive-In,"Restaurants,Fast Food,Takeout,American Restaurants"
Carl's Jr,"Restaurants,Fast Food,Burgers,Takeout,American Restaurants"
Arby's,"American Restaurants,Takeout,Fast Food,Concession Stands,Restaurants"
A W Restaurant,"Restaurants,Fast Food,Burgers,Takeout,American Restaurants"
Aw Restaurants,"Restaurants,Fast Food,Burgers,Takeout,American Restaurants"
AW Restaurants,"Restaurants,Fast Food,Burgers,Takeout,American Restaurants"
AW Restaurants,"Restaurants,Fast Food,Burgers,Takeout,American Restaurants"
Arby's,"Restaurants,Fast Food,Takeout,American Restaurants,Concession Stands"
Taco Bell,"Mexican Restaurant,Restaurant,Carry-out food,Mexican Restaurants,Caterers,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,Mexican restaurants,Fast Food Restaurants,Restaurants"
McDonald's,"Carry Out Food,Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants"
Dog N Suds,"American Restaurants,Restaurant,Take Out Restaurants,Fast Food Restaurants,Restaurants"
Checkers,"American Restaurants,Burgers,Fast Food,Chicken Restaurants,Restaurants"
Arby's,"American Restaurants,Takeout,Fast Food,Concession Stands,Restaurants"
Kentucky Fried Chicken,"Restaurants,Family Friendly Restaurants,Fast Food,Chicken Restaurants,American Restaurants"
Carl's Jr,"Restaurants,Fast Food,Burgers,Takeout,American Restaurants"
Arby's,"American Restaurants,Takeout,Fast Food,Concession Stands,Restaurants"
Rally's,"Restaurants,Fast Food,Burgers,American Restaurants,New American Restaurants"
Panda Express,"Asian Restaurants,Restaurants,Chinese Restaurants,Fast Food,Takeout"
Pei Wei Asian Diner,"Asian Restaurants,Restaurants,Family Friendly Restaurants,Fast Food,Takeout"
McDonald's,"Ice Cream Parlors,Breakfast,Fast Food Restaurant,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Frozen Yogurt Shops,Sandwich Shops"
Panda Express,"Asian Restaurants,Restaurants,Chinese Restaurants,Fast Food,Takeout"
McDonald's,"Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants"
Panda Express - Inside Vons + Inside Vons +,"Asian Restaurants,Restaurants,Chinese Restaurants,Fast Food,Takeout"
Panda Express,"Asian Restaurants,Restaurants,Chinese Restaurants,Fast Food,Takeout"
Panda Express,"Asian Restaurants,Restaurants,Chinese Restaurants,Fast Food,Takeout"
Panda Express,"Asian Restaurants,Restaurants,Chinese Restaurants,Fast Food,Takeout"
Panda Express,"Asian Restaurants,Restaurants,Chinese Restaurants,Fast Food,Takeout"
Arby's,"Restaurant,Fast Food Restaurants,Restaurants,Sandwich Shops"
Panda Express,"Asian Restaurants,Restaurants,Chinese Restaurants,Fast Food,Takeout"
Arby's,"Carry-out food,American restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops"
Panera Bread,"Restaurant,Breakfast,Traditional American,Fast Food,Coffeehouses,Bakeries,Bagel Shops,Catering,Restaurants,Sandwich Shops"
Panda Express,"Asian Restaurants,Restaurants,Chinese Restaurants,Fast Food,Takeout"
Panda Express,"Asian Restaurants,Restaurants,Chinese Restaurants,Fast Food,Takeout"
Panda Express,"Asian Restaurants,Restaurants,Chinese Restaurants,Fast Food,Takeout"
Panda Express,"Asian Restaurants,Restaurants,Chinese Restaurants,Fast Food,Takeout"
Panda Express,"Asian Restaurants,Restaurants,Chinese Restaurants,Fast Food,Takeout"
Panda Express,"Asian Restaurants,Restaurants,Chinese Restaurants,Fast Food,Takeout"
Einstein Bros. Bagels,"Coffee and Tea,Restaurants,Fast Food,Lunch Restaurants,Bagels"
Einstein Bros Bagels,"Coffee and Tea,Restaurants,Fast Food,Lunch Restaurants,Bagels"
Einstein Bros. Bagels - Closed,"Coffee and Tea,Restaurants,Fast Food,Lunch Restaurants,Bagels"
